,date,XHB.US_5,EWU.US_5,JNK.US_5,XLP.US_5,IEV.US_5,UDOW.US_5,XRT.US_5,FXA.US_5,SLV.US_5,FXE.US_5,XLU.US_5,XLK.US_5,ECH.US_5,GSG.US_5,XLV.US_5,XLY.US_5,IBB.US_5,EWG.US_5,COPX.US_5,SOXX.US_5,SVXY.US_5,FEZ.US_5,XLF.US_5,EMB.US_5,XOP.US_5,VNQI.US_5,cash,prt_value
760,2020-03-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9484731.290000001
761,2020-03-06 15:00:00,-0.03211943,-0.0217170003,-0.0159071769,-0.026383943,-0.0177346891,-0.0767796424,-0.014951850000000001,0.0053054419,-0.0067609096,0.0,-0.0310181063,-0.0276644991,-0.0139296188,-0.0215293244,-0.0227342866,-0.022210743800000002,-0.0126773571,-0.0144706778,-0.016763378500000002,-0.0223119422,-0.0728780275,-0.0165562914,-0.0281368821,-0.0083016257,-0.0566772937,,0.0,9352403.290000001
762,2020-03-06 16:00:00,0.0123860715,0.0083246618,0.0041837026,0.011970074800000001,0.0072219547,0.0,0.0136351942,0.0001507841,-0.0111386139,0.0095327985,0.0143973043,0.010655180200000001,0.0115241636,-0.015174506800000001,0.0134736842,0.0117098081,0.0051870748,0.0085007728,-0.0013114754,0.0107367963,0.0207107555,0.0056116723,0.0082159624,0.0038367632,0.0097634247,,0.0,9382512.290000001
763,2020-03-06 17:00:00,-0.0099261311,-0.007223942200000001,-0.0066281602,0.0027928372,-0.0062141491,0.0253059285,-0.0116751269,-0.0006030454,0.0006257822,0.0003739716,-0.0028687906,-0.0108793181,0.0,-0.0077041602,-0.006024096400000001,-0.008441388900000001,-0.012773877000000001,-0.0053639847,-0.0052527905,-0.0166867366,-0.021212819900000002,-0.0069754464,-0.0081490105,-0.004343294,-0.0251022685,,0.0,9352628.290000001
764,2020-03-06 18:00:00,0.0018652367000000002,0.0017325017,0.0055285483,0.0013106160000000001,0.0019240019000000001,0.0095017381,0.0020544427,-0.0006034093000000001,0.0018761726000000002,-0.0017757009000000002,-0.0003028468,0.0015874816000000002,0.0,-0.001552795,0.0074190178,0.0009654204000000001,0.0062553556,0.0023112481,-0.0006600660000000001,0.0,-0.0047114252,0.0022478224,0.0023474178,0.0019193858,-0.0030516880000000003,,0.0,9362614.290000001
765,2020-03-06 19:00:00,-0.0011636025,-0.0003459011,-0.0004739786,-0.0006544503,0.0,-0.0004591368,-0.003075346,0.0009056604,0.0068664170000000005,0.0010298661,0.0046955468,-0.0039624137,-0.0022050717,0.0023328149,-0.0005186184,-0.0021043402,-0.0037469131,0.0,-0.0019815059,0.0010059482,-0.0016568047,-0.0005606953,-0.0031225605,-0.0016544758000000001,0.0,,0.0,9368150.290000001
766,2020-03-06 20:00:00,-0.0149114632,-0.007266436,-0.003129742,-0.010805501,-0.007681229,-0.0376665136,-0.0089974293,-0.0004524204,0.0049597024,0.0008417508,-0.014322327800000001,-0.0122755172,-0.012891344400000001,0.0,-0.0091324201,-0.010719620400000001,-0.0071801009,-0.0076863951,-0.0039708802000000005,-0.0101804518,-0.012802276000000001,-0.0084151473,-0.0140955364,0.0007849978,-0.026592691800000002,,0.0,9327641.290000001
767,2020-03-06 21:00:00,0.011825922400000001,0.004879749,0.004471506,0.011254551500000001,0.0041122400000000005,0.0375894988,0.0075226978,0.0013578757,-0.0030845157,-0.0003737968,0.0180483328,0.0133486766,0.0138059701,-0.013964313400000001,0.0111018014,0.0095035083,0.011106328,0.0042602634,-0.0033222591,0.0091374592,0.0422670509,0.0045261669,0.0083399523,0.00017430710000000002,0.0041273585,,0.0,9356657.290000001
768,2020-03-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007829321,,0.0,9356601.290000001
769,2020-03-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9356601.290000001
770,2020-03-09 14:00:00,-0.0600748013,-0.0704127645,-0.0593862474,-0.0387888707,0.0,-0.1848188614,-0.0561277034,-0.004972126,-0.028465346500000002,0.0130877816,-0.0419170673,-0.0627980922,-0.0787633419,-0.10464201420000001,-0.0492024031,-0.055780397700000005,-0.0508344687,-0.0586193598,-0.0986666667,-0.0660076112,-0.16036866360000002,-0.06927626020000001,-0.08586057500000001,-0.049668874200000004,-0.2675808031,,0.0,8916602.290000001
771,2020-03-09 15:00:00,0.0079582193,0.0108208955,0.0126875441,0.0136216584,-0.0590219224,0.041196388300000004,0.006819421700000001,0.0059055118,0.0025477707000000002,-0.0038756113000000003,0.00972244,0.020719738300000002,0.025569316800000002,0.0105448155,0.0108944329,0.0175177041,0.004575222,-0.0032773454000000002,0.0059171598,0.0179842638,0.0595499451,0.0084720121,0.0116329168,0.0038510911,0.0580369083,,0.0,8966180.290000001
772,2020-03-09 16:00:00,0.0012336541,0.0029531192,0.0008948991,0.013438602400000001,0.006656426,0.0311653117,0.021945272300000002,0.0054192383,0.0044472681,0.0007410838000000001,0.0090076099,0.0140075973,-0.0011686794,0.009565217400000001,0.0130401983,0.006959707000000001,0.0078585462,0.0073982737,0.0036764706,0.013986014000000001,0.0238280238,0.0057005701,0.0008517888000000001,0.0039276580000000005,0.0010111223,,0.0,9009790.290000001
773,2020-03-09 17:00:00,-0.0103499261,-0.017298491000000003,0.0001986887,-0.014420686200000001,-0.014496439500000001,-0.0538764783,-0.0084835631,-0.0041922443,-0.0018975332000000001,0.0036101083,-0.0126212098,-0.0121751346,0.007800312,-0.011197243800000001,-0.0140425532,-0.0109130593,-0.0070884281,-0.0134638923,-0.010989011,-0.0103901996,-0.0194788768,-0.017601432,-0.015319148900000001,-0.0066417978,-0.014898989900000001,,0.0,8949484.290000001
774,2020-03-09 18:00:00,-0.008466135500000001,-0.0119850187,-0.0056615018000000005,-0.010427177900000001,-0.0141935484,-0.0352777778,-0.009893048100000001,-0.0046609532,0.0050697085,0.0003689356,0.0012470772000000001,-0.012917753,-0.0077399381000000005,-0.0043554007,-0.008523953400000001,-0.0082751011,-0.013921113700000001,-0.014888337500000001,0.0,-0.0177433405,-0.0139318885,-0.015791072,-0.012100259300000001,-0.005495512,-0.03793899,,0.0,8904571.290000001
775,2020-03-09 19:00:00,-0.010547463600000001,-0.0079605762,-0.0023973629,-0.0079877634,-0.0065445026,-0.0331125828,-0.0016203079,-0.0031722054,-0.000630517,0.0003687996,-0.0258446209,-0.010445431600000001,-0.003900156,-0.020122484700000002,-0.0065295462,-0.0054700538,-0.007149321300000001,-0.0025188917,-0.0074074074000000005,-0.0101288275,-0.010465724800000001,-0.0067880284,-0.0144356955,-0.0137226008,0.0346389555,,0.0,8846013.290000001
776,2020-03-09 20:00:00,0.0157360406,0.011845624800000001,0.006308200700000001,0.0202158643,0.014229249000000001,0.06864204880000001,0.0089261563,-0.0006061524,-0.0012618297000000001,-0.0024884793,0.0262106441,0.0179568066,-0.0086139389,0.00625,0.018731515,0.012491843,0.0123963176,0.010942760900000001,-0.026119403000000003,0.0170698354,0.028291909,0.0152221187,0.0204172215,-0.0019609674000000002,-0.1537471028,,0.0,8876952.290000001
777,2020-03-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191722459,,0.0,8876070.290000001
778,2020-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8876070.290000001
779,2020-03-10 14:00:00,0.004997501200000001,0.0256797583,0.014726368200000001,0.0082283795,0.0220836581,0.0306534764,0.0126005362,-0.0077331312,-0.0006317119000000001,-0.0060981244,0.0054508644,0.0117997616,0.0367298578,0.0381543922,0.0113978495,0.0151919713,0.0026109661,0.0212323064,0.0727969349,0.0112198062,0.038313191100000005,0.0180538556,0.0208786429,0.021613024,0.18771331060000002,,0.0,8993495.290000001
780,2020-03-10 15:00:00,-0.0094480358,-0.0132547865,-0.0034320455,-0.0128247835,-0.0088967972,-0.020954441,-0.0100608949,-0.0016809291,-0.0012642225000000001,-0.0008366645,-0.008364312300000001,0.0008245965,-0.003047619,0.0,-0.0107378269,0.0013604208,-0.012212643700000001,-0.004891969,0.0014285714000000001,-0.0040805098,-0.0064388311,-0.0078148482,0.0012782275,-0.0036633391000000003,-0.0420585162,,0.0,8963014.290000001
781,2020-03-10 16:00:00,-0.022339357400000003,-0.0089552239,-0.006002164700000001,-0.013834992400000001,-0.014875609100000001,-0.045981773000000004,-0.0294196309,-0.0030613807,-0.004430379700000001,0.0008373651,-0.0229615745,-0.015183615800000001,-0.015284677100000001,-0.0051282051,-0.011499194,-0.018748301800000002,-0.019909090900000002,-0.0188447358,-0.0292439372,-0.013995028100000001,-0.0221834497,-0.0190851257,-0.0217021277,-0.0152587554,-0.0316334879,,0.0,8858048.290000001
782,2020-03-10 17:00:00,0.0094993582,-0.0015060241000000002,0.0022767769,0.002566296,-0.0018224421,0.0196844695,0.014880132300000001,-0.0053738676,0.0019071837,-0.0044622107,-0.0022382094000000003,0.010278475,0.0050446255,0.0077319588,0.0047836486,0.0117223555,0.0089045543,-0.0029227557,0.0036737693,0.0091044915,0.0040785113000000005,-0.0012353305000000001,0.0082644628,0.0075609073,0.0284426922,,0.0,8880544.290000001
783,2020-03-10 18:00:00,0.0048321465000000004,-0.0018853695,0.0009876543,-0.0025597270000000004,0.0,0.0029808375000000002,-0.0010860711000000001,-0.0015436863000000002,0.0031725888000000003,-0.0002801382,-0.007851305900000001,-0.0003549036,0.005019305,-0.0025575448,0.0005410084,0.0012772557,0.0022984279,0.0016750419,0.0065885798,-0.0005552214,-0.009393247,0.001546073,0.008196721300000001,0.0006485084,-0.0038335159000000003,,0.0,8893334.290000001
784,2020-03-10 19:00:00,0.0161984308,0.0143558746,0.0063147509,0.0083832335,0.0130412102,0.0376450609,0.0173960315,0.0023191095,-0.0012650221,-0.0023351392,0.007751938000000001,0.0111242604,0.0034575490000000003,0.014529914500000001,0.0089758841,0.012574031900000001,0.0096312603,0.0108695652,0.006545454500000001,0.013286421900000001,0.0112762686,0.0126582278,0.015404364600000001,-0.0060179613,0.0541506322,,0.0,8938557.290000001
785,2020-03-10 20:00:00,0.0112079701,0.0070763501,0.0027453672,0.0159484221,0.0072090628,0.0325968358,-0.0002671654,0.0006169983,-0.0012666244,0.0005617452000000001,0.0134615385,0.0112359551,0.009188361400000001,-0.0025273799,0.0111468382,0.0104382255,0.0079040611,0.0070306038,0.0130057803,0.015259502900000001,0.011657374600000001,0.0076219512,0.007585335,0.0029806259,0.023468057400000002,,0.0,8980248.290000001
786,2020-03-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002547771,,0.0,8980262.290000001
787,2020-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8980262.290000001
788,2020-03-11 14:00:00,-0.021182266,-0.0266272189,-0.0160359832,-0.0138610554,-0.0224948875,-0.054946506400000004,-0.0291288081,0.0,0.0025364616,0.0035557219000000003,-0.0159709045,-0.0146990741,-0.0242792109,-0.019425675700000002,-0.0144159423,-0.0218185057,-0.0059491617,-0.0213552361,-0.037089871600000004,-0.0178651787,-0.0333166333,-0.020272314700000002,-0.0230029276,-0.0078008915000000005,-0.060876209900000006,,0.0,8876895.290000001
789,2020-03-11 15:00:00,-0.015098137900000001,-0.0037993921,0.0007949916,-0.0103302286,-0.0057531381,-0.0328441649,-0.0126617121,0.0061661785,-0.0037950664000000003,-0.0011188811,-0.006427768,-0.008340185600000001,0.0050544323,0.0051679587,0.0,-0.0056445739,-0.0054406964,-0.0100713386,0.0022222222,-0.0041237113,-0.000518269,-0.0071031501,-0.010702054800000001,-0.0069262449000000005,0.0059669108,,0.0,8842188.290000001
790,2020-03-11 16:00:00,-0.0112416965,-0.0091533181,-0.0038725052,-0.0058179329,-0.0084166228,-0.0111271676,-0.009478673,-0.0030641949,-0.0019047619000000001,-0.0046672267,-0.0082484231,-0.0015399195,-0.0081237911,-0.0059982862,-0.0065605507,-0.0021058414,-0.0143143691,-0.0072064434,-0.0177383592,-0.0060731539,-0.0033704952000000003,-0.0071539658,0.0004327131,-0.0010367578,-0.0175249393,,0.0,8799599.290000001
791,2020-03-11 17:00:00,-0.00025839790000000004,-0.0076982294,-0.0032894737,-0.0039586919,-0.0050397878,-0.0159286862,-0.0075992119000000006,0.0003073613,0.0,-0.00037512900000000003,-0.011741683000000001,-0.0026100368,-0.0027301092,-0.0017241379,-0.0020569449,-0.0073401229,0.0027749514,-0.0038428693,0.0,-0.0018053048,-0.0023413111,-0.0046992481,0.0012975779000000002,-0.0037739409000000002,0.0,,0.0,8783564.290000001
792,2020-03-11 18:00:00,-0.0059446886,-0.0027152832000000003,0.00130013,0.0001728011,-0.0013329779,-0.0154440154,-0.0079410096,0.0012290674,-0.0025445293,0.0014072615,-0.00033003300000000003,-0.0064232187,-0.0046929996,-0.0017271157,-0.0043393361000000005,-0.005823089,-0.0050733327000000005,-0.0025717960000000003,-0.006772009000000001,-0.009413837900000001,-0.0125162973,-0.0012590494,-0.0073434125,-0.0071029454,-0.0071350165,,0.0,8757101.290000001
793,2020-03-11 19:00:00,-0.0026001040000000002,-0.0035005834,-0.0026967639,-0.0081202488,-0.0058729311,-0.0093514329,0.0045740423,-0.0033757864,-0.0038265306,-0.000468428,0.0033014196,-0.001795762,-0.0125736739,-0.0077854671,-0.0014164306,-0.00037188550000000003,-0.0054700538,-0.0064460679000000005,-0.0075757576,-0.0048218716,-0.0047531027,-0.0066183423,-0.0043516101,-0.0071537581,-0.0273631841,,0.0,8719366.290000001
794,2020-03-11 20:00:00,-0.0054744526000000005,0.0007806401,0.0024036054,0.0034837136,-0.0008055854000000001,-0.0053288672,-0.0068298236,-0.0004618938,0.0006402049,-0.0006561065,0.0003290556,0.0045574478,0.0007958615,0.0,0.0012002182000000001,-0.0021391369,-0.0040085765,0.0012975779000000002,-0.0061068702,0.0003292878,0.0037145131,0.0003172589,-0.0008741259,-0.0067249496,0.0338164251,,0.0,8711284.290000001
795,2020-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012919186400000001,,0.0,8711942.290000001
796,2020-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8711942.290000001
797,2020-03-12 14:00:00,-0.0854521625,-0.0865834633,-0.0472574683,-0.06925880920000001,-0.0838484278,-0.21368437170000001,-0.08080229230000001,-0.0229513247,-0.043506078100000005,-0.0040330144,-0.0955592105,-0.07175262660000001,-0.0846918489,-0.048823016600000005,-0.0555797733,-0.0724205425,-0.0640209659,-0.0799136069,-0.07910906300000001,-0.07288972490000001,-0.0930478456,-0.0796067238,-0.0769903762,-0.0578392494,-0.11696065130000001,,0.0,8244361.290000001
798,2020-03-12 15:00:00,-0.0157638292,-0.0179333903,0.0143666107,0.0078328982,-0.0178938105,-0.030367919,-0.0049875312,-0.0023648116000000003,-0.0107023411,-0.0070628119,0.0389161666,0.0060450161,-0.0052128584,0.0045829514,0.0076159705,-0.0047226688000000005,0.009000000000000001,-0.020657277,-0.0316930776,0.0026375856000000002,0.006703585000000001,-0.0217091661,-0.0052132701,0.00451699,0.0169022741,,0.0,8204691.290000001
799,2020-03-12 16:00:00,-0.0145602796,-0.0091304348,-0.0118887625,-0.0133234641,-0.016427718,-0.0371411363,-0.0175438596,-0.0086915297,-0.0121703854,-0.0051213961,-0.011902678100000001,-0.0147021222,0.0087336245,0.0018248175,-0.0139715987,-0.0093891974,-0.013875123900000001,-0.0172579099,-0.0086132644,-0.0105225882,-0.016213086300000002,-0.0154984149,-0.0138161029,-0.016555953,0.0066485343,,0.0,8119194.290000001
800,2020-03-12 17:00:00,0.008569740000000001,-0.0131636683,-0.0053358443,-0.0138784696,-0.012754327400000001,-0.0235613011,-0.010522959200000001,0.0030288538,0.0020533881,0.0004766444,-0.022674933600000002,-0.0038925652000000002,0.00043290040000000003,-0.0136612022,-0.0101045296,-0.0069302894,-0.0007035176000000001,-0.0165853659,-0.0017376195,-0.0062886651,-0.0120659211,-0.015384615400000001,-0.0072463768,0.0153798192,0.0243170219,,0.0,8106009.290000001
801,2020-03-12 18:00:00,0.4224773672,0.7122610049,0.0133585779,0.0207303157,0.014149492500000001,-0.22460860670000002,0.0064453754,0.0079465989,-0.847264962,0.0717000537,0.012869313,0.0158916243,0.0164430982,1.057283898,1.1885290782,0.0079022989,-0.0031177713,0.0128968254,0.0008703220000000001,0.34293750430000003,0.0113196306,0.0163517442,-0.0345050029,-0.8838631944,-0.1632054932,,7.9323278504,8165997.557500001
802,2020-03-12 19:00:00,0.004398827,0.0087642419,0.0006227943000000001,-0.0100614869,0.0051562026000000006,-0.0221185065,-0.0044828690000000004,-0.0012614317,-0.008059100100000001,0.0010400908,-0.0003579098,-0.0078215156,-0.0114942529,0.0018298262,-0.0020908352,-0.004887486,-0.0062550444000000005,0.0044074437,0.0,-0.0054147936,-0.0029455081,-0.0032177333,-0.00625,-0.013719206900000001,-0.018913239300000002,0.0109865964,0.0,8156990.557500001
803,2020-03-12 20:00:00,-0.002919708,0.0139009557,-0.0014522822000000001,-0.0065876153,0.0009052505000000001,-0.0101680847,-0.0067545835,-0.0017366593,-0.0101557211,0.0005667328,-0.0189760115,-0.0038769708000000003,-0.0081826012,-0.00456621,-0.0016296124,-0.0024557454,0.0012182741000000001,-0.0053632374,0.0,-0.006882383200000001,-0.0070901034000000005,-0.0025107604,0.0004837929,-0.018275967100000002,0.0079559364,-0.0043468811,0.0,8139721.557500001
804,2020-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109289617,-0.0039292731,0.0,8138767.557500001
805,2020-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030681569,0.0,8138361.557500001
806,2020-03-13 14:00:00,0.0073206442,0.0025706941,0.0148555994,0.0269041304,0.031052155600000002,0.0486373166,0.0184585492,-0.0053771944,-0.0020519836,-0.0072689512,0.0335766423,0.0252983913,0.0455927052,0.0220183486,0.0183047686,0.0221561186,0.0185560738,0.0303921569,0.0573913043,0.022341746000000003,0.0220172568,0.0366774542,0.0362669246,0.0264763678,0.020564763700000002,0.0,0.0,8247020.557500001
807,2020-03-13 15:00:00,-0.0075581395,-0.0085470085,-0.00040945850000000003,-0.0090405904,-0.0055555556,-0.0135945622,0.015580286200000001,-0.0020671013,-0.0198766278,-0.0012362115,-0.0148305085,-0.0041756295,0.00041528240000000003,-0.0044883303,-0.0116784978,-0.0059207225,-0.0038825286000000003,-0.0047573739,0.007401315800000001,-0.0042998786,-0.0066957787,-0.0045091918,0.0060662622,0.012695214100000001,-0.0057142857,0.0,0.0,8231511.557500001
808,2020-03-13 16:00:00,-0.0407147042,-0.0280172414,-0.0059395801,-0.0152671756,-0.0361658336,-0.0610052696,-0.045710707600000004,-0.0094008923,-0.0370629371,-0.0007616871000000001,-0.0376344086,-0.0252858958,-0.0261519303,-0.021641118100000002,-0.024559777600000002,-0.027760953,-0.0431740955,-0.0420650096,-0.026122449000000002,-0.0346999949,-0.0351699883,-0.0386759582,-0.0273654917,-0.0177096806,-0.027525710800000002,0.0149483403,0.0,8089908.557500001
809,2020-03-13 17:00:00,0.0204580153,0.0088691796,0.0094776965,0.024579315600000002,0.015863331300000002,0.0712281459,0.0219816273,-0.011420299200000001,-0.0152505447,-0.0034302049,0.0270018622,0.027766914400000002,0.0076726343,0.0064516129000000005,0.026484560600000002,0.019520299,0.035408397700000004,0.0134730539,-0.000838223,0.0286315789,0.02490887,0.016310257300000002,0.025751073000000003,-0.0023295857,0.0208398134,-0.0207927225,0.0,8143256.557500001
810,2020-03-13 18:00:00,0.0074805506,0.013186813200000001,-0.0004082049,0.0075659716000000005,0.013513513500000001,0.0296191819,0.011556982300000001,0.0017897820000000002,-0.0014749263,0.0013385601,0.001631913,0.0024099442000000003,0.0088832487,0.0018315018,0.0130741641,0.0056013851,0.0144255019,0.0162481536,0.0067114094,0.0044514941,0.0082987552,0.015335235400000001,0.0125523013,0.0040609137,0.042047532000000006,-0.0059721301000000004,0.0,8184582.557500001
811,2020-03-13 19:00:00,0.0008910009000000001,-0.0004338395,-0.00316488,-0.006410256400000001,0.0005925926000000001,-0.0109589041,0.0006347191,-0.0009745006,0.0007385524,0.0008593526000000001,-0.0034395366,-0.0089839302,0.0067085954000000005,-0.0009140768,-0.0069666514,-0.0061778408,-0.0037788385000000002,0.00048449610000000004,0.0083333333,-0.0018847741000000001,0.0182245738,0.0035124693,-0.0009182736,-0.0080889788,-0.010233918100000001,0.0073431242,0.0,8183180.557500001
812,2020-03-13 20:00:00,0.0041543027,0.0230034722,0.0020483408,0.0132718894,0.0204323364,0.023941432500000002,0.0063431652000000005,0.0,0.0029520295000000003,-0.0009540164,0.0188919164,0.0194075587,-0.0254060808,0.0018298262,0.0103507763,0.0100886579,0.0089838291,0.0140435835,0.0082644628,0.0222517097,0.0028868360000000003,0.0129506475,0.0160845588,0.0091743119,0.10516986710000001,-0.0004417937,0.0,8226698.557500001
813,2020-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033149171,0.0,8227133.557500001
814,2020-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134361233,0.0,8228902.557500001
815,2020-03-16 14:00:00,0.0,-0.1149766653,-0.0500817661,0.0,-0.126813697,-0.244057971,-0.0737472424,-0.0079661844,0.0,0.003915202400000001,0.0,0.0,-0.0769230769,0.0,0.0,-0.0765738499,-0.060150375900000004,-0.1165234002,-0.11885245900000001,-0.0753369945,0.0,-0.1295784381,-0.12347354140000001,0.0,-0.0836674686,0.0,0.0,7927154.557500001
816,2020-03-16 15:00:00,-0.0794917258,0.0196548418,0.0236711857,-0.0172821539,0.0395480226,0.1288343558,0.0088465464,0.0037692560000000003,-0.09786607800000001,0.0005707220000000001,-0.031912997000000005,-0.0316883768,-0.0203703704,-0.0520547945,-0.0244735344,0.0203212062,0.044210526300000004,0.0383783784,0.0093023256,0.041088494100000005,-0.1030512378,0.0460500198,0.0773993808,-0.0391919192,0.0600933489,0.0,0.0,7927932.557500001
817,2020-03-16 16:00:00,-0.002247191,0.0150446638,0.0002102165,0.0090707146,0.0115089514,0.0047554348000000005,0.014839797600000001,0.0026122449,-0.0081566069,0.0017111893,0.0042357274,0.0090544561,0.0193761815,-0.0028901734,-0.0021003501,0.0056751258,0.0080645161,0.0218636127,0.0184331797,0.0043563946,-0.0141206675,0.013662239100000001,-0.0038314176,0.0263877208,0.050082553700000004,-0.0971527929,0.0,7947578.557500001
818,2020-03-16 17:00:00,-0.0157657658,0.002315887,-0.009247583,0.0049532196,0.0094816688,-0.0083389678,-0.0066467265,-0.0019540791,0.0032894737,0.0008541331,-0.0084357235,-0.0044866043000000005,-0.013444599000000002,-0.0048309179,-0.0035079514,-0.0042589438000000005,-0.0044,-0.008660214000000001,0.0135746606,-0.0060415161,0.0061848958,0.0026207413,-0.0048076923,-0.0028679709,-0.0395702306,0.0175734232,0.0,7930988.557500001
819,2020-03-16 18:00:00,-0.025171624700000002,-0.0194085028,-0.0038184132,-0.0136911281,-0.0187852223,-0.0497727273,-0.023419203700000002,-0.0014684288,-0.016393442600000002,0.0016119856,-0.0240429073,-0.0236930209,-0.019266917300000002,-0.010679611700000001,-0.009622154400000001,-0.0183917879,-0.013057452800000001,-0.0184994861,0.0,-0.0223388228,-0.0245875121,-0.0182972367,-0.01352657,-0.0151001541,-0.0420190996,-0.0052046369,0.0,7863405.557500001
820,2020-03-16 19:00:00,-0.0033534541,-0.0037700283,0.0009582624,0.010919859300000001,-0.0060625399,-0.0078928486,0.0030832477,0.0011437908,0.0125,-0.001230711,0.013644116000000001,-0.0015826959000000002,-0.0177287973,0.0049067713,0.0011848341,-0.0010893246,-0.0041726033,-0.009947644,-0.0357142857,-0.011424624100000001,-0.0202321725,-0.0057055915,0.0078354554,-0.0029203171,0.0136713187,-0.0033293698000000003,0.0,7854530.557500001
821,2020-03-16 20:00:00,-0.0232166891,0.0018921476,0.0013828316000000002,-0.006224826100000001,-0.0025682183000000003,-0.041224686600000005,-0.0085382514,-0.0019585441,-0.0139917695,0.0008530806000000001,-0.0385118714,0.0013210040000000002,0.0170731707,-0.0009765625,-0.0068639053000000005,-0.0112322792,-0.0097087379,-0.0010576415,0.009259259300000001,-0.008761556700000001,-0.0436696005,-0.0034429992,-0.0136054422,0.0014644351,-0.0390559146,-0.0145549988,0.0,7824793.557500001
822,2020-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011695906,0.0038740920000000004,0.0,7825305.557500001
823,2020-03-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009889049700000001,0.0,7824116.557500001
824,2020-03-17 14:00:00,-0.0316913538,-0.0103871577,-0.0155088167,-0.0105011054,-0.0074026392,-0.11943676140000001,-0.0292800551,-0.0163532298,-0.0317195326,-0.0147741263,0.0151662454,-0.0422163588,-0.0071942446,-0.0058651026,-0.012750238300000001,-0.0224991728,-0.0206398349,-0.012705135000000001,0.0330275229,-0.0428393254,0.0031858407,-0.0034548944,-0.027093596100000002,-0.0156674326,-0.0096378505,0.0,0.0,7731916.557500001
825,2020-03-17 15:00:00,-0.0142298115,0.0119274809,0.0052870091,0.0312790914,0.012645914400000001,0.0336950314,0.0283889283,-0.0043225270000000005,0.0215517241,-0.0029799096,0.0478835472,0.0282369146,-0.0164251208,0.005899705000000001,0.020398310200000002,0.0002256572,0.0363540569,0.0139410188,0.0079928952,0.0233981078,0.0059985886,0.015408320500000001,0.0101265823,0.0085950764,0.0286051312,0.0,0.0,7777537.557500001
